frame,x,y,w,h,cx,cy
1660,6,81,21,8,16,85
1661,143,232,53,41,169,252
1661,252,222,51,45,277,244
1661,241,136,21,13,251,142
1661,219,159,35,25,236,171
1661,271,175,30,23,286,186
1661,291,128,17,10,299,133
1661,6,81,21,8,16,85
1662,139,239,54,41,166,259
1662,251,225,53,48,277,249
1662,217,160,36,26,235,173
1662,241,137,21,13,251,143
1662,269,177,33,24,285,189
1662,291,128,18,11,300,133
1662,5,81,20,8,15,85
1663,139,239,54,41,166,259
1663,251,225,53,48,277,249
1663,217,160,36,26,235,173
1663,241,137,21,13,251,143
1663,269,177,33,24,285,189
1663,291,128,17,11,299,133
1663,5,81,20,8,15,85
1664,251,225,53,48,277,249
1664,139,239,54,41,166,259
1664,217,160,36,26,235,173
1664,241,137,21,13,251,143
1664,269,177,33,24,285,189
1664,291,128,17,10,299,133
1664,5,81,20,8,15,85
1665,250,230,54,49,277,254
1665,269,180,33,24,285,192
1665,215,162,36,26,233,175
1665,240,138,21,13,250,144
1665,133,243,58,44,162,265
1665,290,129,18,11,299,134
1665,4,82,20,7,14,85
1665,525,114,13,7,531,117
1666,122,255,63,49,153,279
1666,247,240,58,52,276,266
1666,268,184,34,26,285,197
1666,212,165,37,27,230,178
1666,238,139,22,14,249,146
1666,289,131,18,10,298,136
1667,122,255,63,49,153,279
1667,247,240,58,52,276,266
1667,268,184,34,26,285,197
1667,212,165,37,27,230,178
1667,238,139,22,14,249,146
1667,289,131,18,10,298,136
1668,115,261,65,53,147,287
1668,247,246,60,55,277,273
1668,268,186,34,27,285,199
1668,236,140,23,15,247,147
1668,210,167,38,28,229,181
1668,288,130,19,11,297,135
1669,115,261,65,53,147,287
1669,247,246,60,55,277,273
1669,268,186,34,27,285,199
1669,236,140,23,15,247,147
1669,210,167,38,28,229,181
1669,288,130,19,11,297,135
1670,115,261,65,53,147,287
1670,247,246,60,55,277,273
1670,268,186,34,27,285,199
1670,236,140,23,15,247,147
1670,210,167,38,28,229,181
1670,288,130,19,11,297,135
1671,245,252,63,59,276,281
1671,235,140,23,15,246,147
1671,109,269,68,54,143,296
1671,268,189,35,28,285,203
1671,209,169,39,28,228,183
1671,288,131,19,11,297,136
1672,93,286,76,62,131,317
1672,234,141,23,15,245,148
1672,240,264,71,67,275,297
1672,266,194,37,29,284,208
1672,287,132,19,11,296,137
1672,204,173,40,31,224,188
1673,93,286,76,62,131,317
1673,234,141,23,15,245,148
1673,240,264,70,67,275,297
1673,267,194,36,29,285,208
1673,204,173,40,31,224,188
1673,286,132,19,11,295,137
1674,239,272,74,70,276,307
1674,86,294,79,65,125,326
1674,200,175,43,31,221,190
1674,232,143,24,15,244,150
1674,286,132,20,11,296,137
1674,267,196,36,29,285,210
1675,239,272,74,70,276,307
1675,86,294,79,64,125,326
1675,200,175,43,31,221,190
1675,232,143,24,15,244,150
1675,286,132,20,11,296,137
1675,266,196,36,29,284,210
1676,86,294,79,65,125,326
1676,239,272,74,70,276,307
1676,200,175,43,31,221,190
1676,232,143,24,15,244,150
1676,286,132,20,12,296,138
1676,267,196,36,29,285,210
1677,239,280,75,71,276,315
1677,199,178,43,32,220,194
1677,285,133,20,11,295,138
1677,72,306,86,53,115,332
1677,232,144,23,15,243,151
1677,265,199,38,31,284,214
1678,230,146,24,16,242,154
1678,238,299,81,59,278,328
1678,195,182,45,34,217,199
1678,264,206,40,33,284,222
1678,284,136,21,11,294,141
1678,69,328,81,30,109,343
1678,300,118,17,10,308,123
1679,230,146,24,16,242,154
1679,238,299,81,59,278,328
1679,195,182,45,34,217,199
1679,264,206,40,32,284,222
1679,284,136,21,11,294,141
1679,69,328,81,30,109,343
1679,301,118,17,10,309,123
1680,228,147,25,16,240,155
1680,264,209,42,35,285,226
1680,239,309,80,49,279,333
1680,192,185,45,34,214,202
1680,283,136,22,12,294,142
1681,228,147,25,16,240,155
1681,239,309,79,49,278,333
1681,264,209,42,35,285,226
1681,192,185,45,34,214,202
1681,283,136,22,12,294,142
1681,351,99,10,7,356,102
1682,228,147,25,16,240,155
1682,239,309,79,49,278,333
1682,264,209,42,35,285,226
1682,192,185,45,34,214,202
1682,283,136,22,12,294,142
1682,350,99,11,7,355,102
1683,263,214,42,35,284,231
1683,241,321,76,37,279,339
1683,227,148,25,16,239,156
1683,283,136,22,12,294,142
1683,190,188,46,35,213,205
1683,348,99,12,7,354,102
1684,184,193,49,37,208,211
1684,225,150,26,17,238,158
1684,282,136,21,14,292,143
1684,262,222,45,38,284,241
1684,348,99,11,7,353,102
1685,184,193,49,37,208,211
1685,225,150,26,17,238,158
1685,282,136,21,14,292,143
1685,262,222,45,38,284,241
1685,348,99,11,7,353,102
1686,283,138,21,13,293,144
1686,223,152,27,17,236,160
1686,183,196,49,40,207,216
1686,261,225,48,40,285,245
1686,348,99,12,7,354,102
1687,283,137,21,14,293,144
1687,223,152,27,17,236,160
1687,183,196,49,40,207,216
1687,261,225,48,40,285,245
1687,348,99,12,7,354,102
1687,299,121,16,10,307,126
1688,283,138,21,13,293,144
1688,223,152,27,17,236,160
1688,183,196,49,40,207,216
1688,261,225,48,40,285,245
1688,348,99,12,7,354,102
1689,221,152,27,18,234,161
1689,261,231,50,42,286,252
1689,282,138,20,14,292,145
1689,179,201,52,40,205,221
1689,347,99,12,7,353,102
1689,299,121,16,10,307,126
1690,219,154,27,18,232,163
1690,258,241,53,46,284,264
1690,281,139,21,16,291,147
1690,171,209,55,42,198,230
1690,346,98,12,8,352,102
1691,219,155,27,18,232,164
1691,258,241,53,46,284,264
1691,281,139,21,16,291,147
1691,171,209,55,42,198,230
1691,346,98,12,8,352,102
1692,219,156,27,19,232,165
1692,258,247,55,45,285,269
1692,281,139,22,16,292,147
1692,168,211,57,45,196,233
1692,346,99,13,9,352,103
1693,219,156,27,19,232,165
1693,258,247,55,45,285,269
1693,280,139,21,16,290,147
1693,168,211,57,45,196,233
1693,346,99,13,9,352,103
1694,219,156,27,19,232,165
1694,258,247,55,45,285,269
1694,281,139,22,16,292,147
1694,168,211,57,45,196,233
1694,346,99,13,9,352,103
1695,216,157,29,20,230,167
1695,257,252,57,49,285,276
1695,280,142,22,14,291,149
1695,165,215,59,47,194,238
1695,297,123,17,11,305,128
1695,345,99,12,9,351,103
1696,253,265,64,55,285,292
1696,214,159,29,20,228,169
1696,279,142,22,16,290,150
1696,156,225,66,51,189,250
1696,296,124,17,10,304,129
1697,254,265,64,55,286,292
1697,214,160,29,20,228,170
1697,279,142,22,16,290,150
1697,156,225,66,51,189,250
1697,296,124,17,10,304,129
1698,253,273,66,58,286,302
1698,152,229,68,54,186,256
1698,213,162,30,19,228,171
1698,279,143,23,17,290,151
1699,253,273,66,58,286,302
1699,213,162,29,20,227,172
1699,152,229,68,54,186,256
1699,279,143,23,16,290,151
1700,253,273,66,58,286,302
1700,213,162,29,20,227,172
1700,152,229,68,54,186,256
1700,279,143,23,16,290,151
1701,252,281,68,63,286,312
1701,148,235,69,56,182,263
1701,211,163,30,21,226,173
1701,278,144,23,17,289,152
1701,295,126,17,10,303,131
1702,251,301,75,57,288,329
1702,208,166,32,22,224,177
1702,277,147,24,17,289,155
1702,138,247,74,62,175,278
1702,294,127,17,10,302,132
1703,252,301,74,57,289,329
1703,208,166,32,22,224,177
1703,277,147,24,17,289,155
1703,138,247,74,62,175,278
1703,294,127,17,10,302,132
1704,277,147,25,18,289,156
1704,250,311,77,47,288,334
1704,206,168,32,22,222,179
1704,294,127,18,11,303,132
1704,132,254,79,65,171,286
1705,277,147,25,18,289,156
1705,251,311,77,47,289,334
1705,206,168,32,22,222,179
1705,294,127,18,11,303,132
1705,132,254,79,65,171,286
1706,277,147,25,18,289,156
1706,251,311,77,47,289,334
1706,206,168,32,22,222,179
1706,294,127,18,11,303,132
1706,132,254,79,65,171,286
1707,204,170,33,22,220,181
1707,125,260,83,69,166,294
1707,276,148,26,18,289,157
1707,294,128,18,11,303,133
1707,247,324,82,34,288,341
1707,295,106,15,11,302,111
1708,201,174,34,24,218,186
1708,275,151,26,18,288,160
1708,112,276,91,78,157,315
1708,293,129,18,11,302,134
1709,201,174,34,24,218,186
1709,275,150,26,18,288,159
1709,112,276,91,78,157,315
1709,293,129,18,11,302,134
1710,275,152,26,19,288,161
1710,199,175,35,25,216,187
1710,104,285,96,72,152,321
1710,292,130,18,10,301,135
1711,275,152,26,19,288,161
1711,199,175,36,25,217,187
1711,104,285,96,72,152,321
1711,292,130,18,11,301,135
1712,275,152,26,19,288,161
1712,199,175,36,25,217,187
1712,104,285,96,72,152,321
1712,292,130,18,11,301,135
1713,275,153,26,18,288,162
1713,197,178,35,24,214,190
1713,98,295,98,63,147,326
1713,292,131,18,11,301,136
1714,194,182,36,26,212,195
1714,274,156,27,19,287,165
1714,291,130,18,12,300,136
1714,292,107,15,11,299,112
1715,194,182,36,26,212,195
1715,274,155,27,19,287,164
1715,291,130,18,12,300,136
1715,292,107,15,11,299,112
1716,191,184,38,27,210,197
1716,274,156,27,20,287,166
1716,291,131,19,12,300,137
1717,191,184,38,27,210,197
1717,274,156,27,20,287,166
1717,291,131,19,12,300,137
1718,191,184,38,27,210,197
1718,274,156,27,20,287,166
1718,291,131,19,12,300,137
1719,189,187,39,28,208,201
1719,274,159,27,19,287,168
1719,290,132,19,12,299,138
1719,291,106,17,12,299,112
1720,183,192,42,29,204,206
1720,273,162,28,20,287,172
1720,289,133,19,13,298,139
1721,183,192,42,29,204,206
1721,273,162,28,20,287,172
1721,288,133,19,13,297,139
1722,182,195,41,30,202,210
1722,272,163,29,21,286,173
1722,288,134,20,13,298,140
1723,182,195,41,30,202,210
1723,272,163,29,21,286,173
1723,288,134,20,13,298,140
1724,182,195,41,30,202,210
1724,272,163,29,21,286,173
1724,288,134,20,13,298,140
1725,179,197,43,31,200,212
1725,288,135,19,13,297,141
1725,272,164,30,21,287,174
1726,172,204,46,33,195,220
1726,270,167,32,23,286,178
1726,285,135,21,15,295,142
1727,172,204,46,33,195,220
1727,270,167,32,23,286,178
1727,285,135,21,15,295,142
1728,270,170,32,22,286,181
1728,168,208,47,35,191,225
1728,286,135,21,15,296,142
1729,270,170,31,22,285,181
1729,168,208,47,35,191,225
1729,286,136,21,15,296,143
1730,270,170,32,22,286,181
1730,168,208,47,35,191,225
1730,286,136,21,15,296,143
1731,269,171,33,23,285,182
1731,166,211,49,36,190,229
1731,285,137,21,15,295,144
1732,268,175,34,25,285,187
1732,284,139,22,16,295,147
1732,158,220,51,38,183,239
1732,317,104,14,10,324,109
1733,268,175,34,25,285,187
1733,284,138,22,16,295,146
1733,158,220,51,38,183,239
1733,317,104,14,10,324,109
1734,268,178,35,25,285,190
1734,155,224,53,41,181,244
1734,284,139,22,16,295,147
1734,284,110,15,11,291,115
1734,294,119,17,13,302,125
1735,268,177,35,25,285,189
1735,155,224,53,41,181,244
1735,284,139,22,16,295,147
1735,284,110,15,11,291,115
1735,294,119,17,13,302,125
1736,268,178,35,25,285,190
1736,155,224,53,41,181,244
1736,284,139,22,16,295,147
1736,284,110,15,11,291,115
1736,294,119,17,13,302,125
1737,268,180,35,26,285,193
1737,283,140,22,17,294,148
1737,150,228,56,43,178,249
1738,267,185,36,27,285,198
1738,141,239,60,45,171,261
1738,283,142,22,16,294,150
1738,315,105,15,10,322,110
1739,267,185,36,27,285,198
1739,141,239,60,45,171,261
1739,283,142,22,16,294,150
1739,315,105,15,10,322,110
1740,266,187,37,28,284,201
1740,135,244,64,48,167,268
1740,283,142,22,17,294,150
1740,315,105,15,10,322,110
1740,335,105,14,9,342,109
1741,266,187,37,28,284,201
1741,135,244,64,48,167,268
1741,283,142,22,17,294,150
1741,314,105,15,10,321,110
1741,335,105,14,9,342,109
1742,266,187,37,28,284,201
1742,135,244,64,48,167,268
1742,283,142,22,17,294,150
1742,314,105,15,11,321,110
1742,336,105,14,9,343,109
1743,266,190,38,29,285,204
1743,282,143,22,18,293,152
1743,130,249,66,52,163,275
1743,335,105,14,10,342,110
1743,291,123,16,12,299,129
1743,283,111,15,12,290,117
1744,118,263,72,57,154,291
1744,264,196,41,30,284,211
1744,281,146,23,18,292,155
1744,334,105,15,10,341,110
1744,281,111,17,12,289,117
1745,118,263,72,57,154,291
1745,264,196,41,30,284,211
1745,281,146,23,19,292,155
1745,281,111,17,12,289,117
1745,334,105,14,10,341,110
1746,264,199,41,31,284,214
1746,112,271,75,59,149,300
1746,281,147,23,19,292,156
1746,281,112,17,12,289,118
1746,333,105,16,10,341,110
1747,264,199,41,31,284,214
1747,112,271,75,58,149,300
1747,280,147,23,19,291,156
1747,281,112,17,12,289,118
1747,333,105,15,10,340,110
1748,264,199,41,31,284,214
1748,112,271,75,58,149,300
1748,281,147,23,19,292,156
1748,281,112,17,12,289,118
1748,333,106,16,10,341,111
1749,104,279,78,61,143,309
1749,264,202,42,32,285,218
1749,280,148,23,20,291,158
1749,281,112,16,11,289,117
1749,333,105,15,10,340,110
1750,263,209,45,34,285,226
1750,86,296,88,61,130,326
1750,278,151,26,19,291,160
1750,280,113,16,11,288,118
1750,289,127,17,11,297,132
1750,332,106,15,10,339,111
1751,263,209,45,34,285,226
1751,86,296,88,61,130,326
1751,278,151,26,19,291,160
1751,280,113,16,11,288,118
1751,289,127,17,11,297,132
1751,332,106,15,10,339,111
1752,262,213,46,36,285,231
1752,279,152,25,20,291,162
1752,73,307,96,50,121,332
1752,280,113,16,12,288,119
1752,332,106,15,10,339,111
1752,289,129,16,10,297,134
1753,262,213,46,36,285,231
1753,279,152,25,20,291,162
1753,73,307,96,50,121,332
1753,280,113,16,12,288,119
1753,332,106,15,10,339,111
1753,289,129,16,10,297,134
1754,262,213,46,36,285,231
1754,279,152,25,20,291,162
1754,75,307,94,50,122,332
1754,280,113,16,12,288,119
1754,332,106,15,10,339,111
1754,289,129,16,10,297,134
1755,260,216,49,38,284,235
1755,277,153,26,21,290,163
1755,279,113,16,13,287,119
1755,331,107,16,11,339,112
1755,70,318,94,38,117,337
1755,288,130,17,9,296,134
1756,260,226,51,40,285,246
1756,276,155,26,22,289,166
1756,278,113,17,13,286,119
1756,331,107,16,11,339,112
1756,286,131,19,10,295,136
1757,260,226,51,40,285,246
1757,277,155,26,22,290,166
1757,278,113,17,13,286,119
1757,331,107,16,11,339,112
1757,285,131,19,10,294,136
1758,259,231,52,43,285,252
1758,276,157,26,22,289,168
1758,278,113,17,13,286,119
1758,285,131,19,11,294,136
1758,331,107,15,11,338,112
1759,259,231,52,43,285,252
1759,276,157,26,22,289,168
1759,278,113,17,13,286,119
1759,285,131,19,10,294,136
1759,331,107,15,11,338,112
1760,259,231,52,43,285,252
1760,276,157,26,22,289,168
1760,278,113,17,13,286,119
1760,285,131,19,11,294,136
1760,331,107,15,11,338,112
1761,276,158,28,23,290,169
1761,258,235,54,45,285,257
1761,277,113,17,12,285,119
1761,285,131,18,12,294,137
1761,331,108,15,9,338,112
1762,257,247,59,48,286,271
1762,275,162,28,24,289,174
1762,276,113,17,12,284,119
1762,284,132,19,12,293,138
1762,308,110,14,10,315,115
1762,330,110,15,10,337,115
1763,256,254,62,51,287,279
1763,275,164,28,24,289,176
1763,275,114,17,12,283,120
1763,283,134,20,11,293,139
1763,308,110,14,10,315,115
1763,329,110,15,9,336,114
1764,256,254,62,51,287,279
1764,275,164,28,24,289,176
1764,283,133,20,11,293,138
1764,275,114,17,12,283,120
1764,308,110,14,10,315,115
1764,329,111,15,9,336,115
1765,256,254,62,51,287,279
1765,275,164,28,24,289,176
1765,275,114,17,12,283,120
1765,283,133,20,11,293,138
1765,308,110,14,10,315,115
1765,329,111,15,9,336,115
1766,256,254,62,51,287,279
1766,275,164,28,24,289,176
1766,276,114,17,12,284,120
1766,283,133,20,11,293,138
1766,308,110,14,10,315,115
1766,329,111,15,9,336,115
1767,275,165,29,25,289,177
1767,255,260,64,54,287,287
1767,283,134,20,12,293,140
1767,276,114,17,12,284,120
1767,329,111,15,9,336,115
1768,253,276,71,60,288,306
1768,272,169,31,26,287,182
1768,282,135,20,12,292,141
1768,274,114,18,12,283,120
1768,329,111,15,9,336,115
1769,253,285,73,64,289,317
1769,272,172,32,27,288,185
1769,614,132,22,12,625,138
1769,329,111,14,9,336,115
1769,282,137,21,12,292,143
1769,271,116,19,13,280,122
1770,253,285,73,64,289,317
1770,272,172,32,27,288,185
1770,614,132,22,12,625,138
1770,329,111,14,9,336,115
1770,282,137,21,12,292,143
1770,271,116,19,13,280,122
1771,253,285,73,64,289,317
1771,272,172,32,27,288,185
1771,614,132,22,12,625,138
1771,282,136,20,12,292,142
1771,329,111,14,9,336,115
1771,272,116,19,13,281,122
1772,253,285,73,64,289,317
1772,272,172,32,27,288,185
1772,282,136,20,12,292,142
1772,614,132,22,12,625,138
1772,329,111,15,10,336,116
1772,272,116,19,13,281,122
1773,270,173,34,28,287,187
1773,252,294,77,65,290,326
1773,612,132,20,12,622,138
1773,329,111,15,10,336,116
1773,271,116,20,13,281,122
1773,282,137,20,12,292,143
1774,270,178,35,29,287,192
1774,606,130,20,12,616,136
1774,329,111,14,10,336,116
1774,269,117,20,12,279,123
1774,281,138,19,12,290,144
1774,250,315,82,42,291,336
1774,286,126,19,11,295,131
1775,270,181,36,30,288,196
1775,604,130,20,12,614,136
1775,269,117,20,13,279,123
1775,250,328,83,30,291,343
1775,329,111,14,10,336,116
1775,281,139,19,12,290,145
1775,285,126,20,12,295,132
1776,270,181,36,30,288,196
1776,604,130,20,12,614,136
1776,269,117,20,13,279,123
1776,250,328,83,30,291,343
1776,329,111,14,10,336,116
1776,281,139,19,12,290,145
1776,285,126,20,12,295,132
1777,270,181,36,30,288,196
1777,604,130,20,12,614,136
1777,269,117,20,13,279,123
1777,250,328,83,30,291,343
1777,329,111,14,10,336,116
1777,281,139,19,12,290,145
1777,285,126,20,12,295,132
1778,270,181,36,30,288,196
1778,604,130,20,12,614,136
1778,269,117,20,13,279,123
1778,250,328,82,30,291,343
1778,329,111,14,10,336,116
1778,281,139,19,12,290,145
1778,285,126,20,12,295,132
1779,269,183,36,31,287,198
1779,329,111,14,11,336,116
1779,268,117,20,13,278,123
1779,601,130,19,11,610,135
1779,280,138,20,14,290,145
1780,268,189,38,33,287,205
1780,596,129,19,10,605,134
1780,327,112,15,10,334,117
1780,268,117,21,14,278,124
1780,278,140,21,14,288,147
1781,268,192,39,34,287,209
1781,327,112,15,10,334,117
1781,594,128,18,10,603,133
1781,278,141,21,15,288,148
1781,267,119,19,13,276,125
1782,268,192,39,34,287,209
1782,327,112,15,10,334,117
1782,594,128,18,10,603,133
1782,278,141,21,15,288,148
1782,267,119,19,13,276,125
1783,268,192,39,34,287,209
1783,327,112,15,10,334,117
1783,594,128,18,10,603,133
1783,278,141,21,15,288,148
1783,267,119,19,13,276,125
1784,268,192,39,34,287,209
1784,327,112,15,10,334,117
1784,594,128,18,10,603,133
1784,278,141,21,15,288,148
1784,267,119,19,13,276,125
1785,267,195,40,35,287,212
1785,327,113,14,10,334,118
1785,592,128,18,10,601,133
1785,278,141,21,16,288,149
1785,267,118,20,13,277,124
1786,266,201,44,41,288,221
1786,327,113,15,11,334,118
1786,587,127,19,10,596,132
1786,276,141,24,18,288,150
1786,277,147,23,12,288,153
1786,301,115,15,11,308,120
1786,266,118,20,14,276,125
1787,265,205,45,40,287,225
1787,326,114,15,11,333,119
1787,275,144,24,16,287,152
1787,300,116,16,10,308,121
1787,584,127,18,10,593,132
1788,265,205,45,40,287,225
1788,326,114,15,11,333,119
1788,275,144,24,16,287,152
1788,300,116,16,10,308,121
1788,584,127,18,10,593,132
1789,265,205,45,40,287,225
1789,326,114,15,11,333,119
1789,275,144,24,16,287,152
1789,300,116,16,10,308,121
1789,584,127,18,10,593,132
1790,265,205,45,40,287,225
1790,326,114,15,11,333,119
1790,275,144,24,16,287,152
1790,300,116,16,10,308,121
1790,584,127,18,10,593,132
1791,265,210,45,42,287,231
1791,326,114,16,11,334,119
1791,275,147,22,14,286,154
1791,582,126,18,10,591,131
1791,282,132,19,12,291,138
1791,300,114,17,13,308,120
1792,263,218,49,46,287,241
1792,274,149,22,15,285,156
1792,325,115,16,10,333,120
1792,578,125,17,10,586,130
1792,281,134,20,12,291,140
1792,299,115,17,13,307,121
1793,262,223,51,49,287,247
1793,273,149,23,17,284,157
1793,575,124,18,10,584,129
1793,325,115,16,11,333,120
1793,298,114,17,14,306,121
1793,260,126,20,10,270,131
1793,281,135,20,11,291,140
1794,262,223,51,49,287,247
1794,273,149,23,17,284,157
1794,325,115,16,11,333,120
1794,575,124,18,10,584,129
1794,298,114,17,14,306,121
1794,260,126,20,10,270,131
1794,281,135,20,11,291,140
1795,262,223,51,49,287,247
1795,273,149,23,17,284,157
1795,575,124,18,10,584,129
1795,325,115,16,11,333,120
1795,298,114,17,14,306,121
1795,260,126,20,9,270,130
1795,281,135,20,11,291,140
1796,262,223,51,49,287,247
1796,273,149,23,17,284,157
1796,575,124,18,10,584,129
1796,325,115,16,11,333,120
1796,298,114,17,14,306,121
1796,281,135,20,11,291,140
1796,260,126,20,9,270,130
1797,262,229,52,50,288,254
1797,273,150,23,17,284,158
1797,282,135,19,11,291,140
1797,574,124,17,10,582,129
1797,324,115,17,11,332,120
1797,297,115,18,14,306,122
1798,261,240,57,56,289,268
1798,273,152,23,18,284,161
1798,571,124,17,9,579,128
1798,280,136,19,13,289,142
1798,259,129,19,8,268,133
1798,324,115,17,12,332,121
1798,297,113,18,16,306,121
1799,272,153,23,18,283,162
1799,260,247,59,60,289,277
1799,280,136,19,14,289,143
1799,568,124,17,9,576,128
1799,258,129,19,9,267,133
1799,324,116,16,12,332,122
1799,297,113,18,17,306,121
1800,260,249,60,58,290,278
1800,569,123,17,9,577,127
1800,272,153,24,19,284,162
1800,324,117,16,11,332,122
1800,258,129,18,9,267,133
1800,279,136,20,13,289,142
1800,282,111,16,12,290,117
1801,260,249,60,57,290,277
1801,569,123,17,9,577,127
1801,271,153,25,19,283,162
1801,324,117,16,11,332,122
1801,258,129,18,9,267,133
1801,279,136,20,13,289,142
1801,282,111,16,13,290,117
1802,260,249,60,57,290,277
1802,569,123,17,9,577,127
1802,272,153,24,19,284,162
1802,324,117,16,11,332,122
1802,258,129,18,9,267,133
1802,279,136,20,13,289,142
1802,282,111,16,12,290,117
1803,258,255,64,63,290,286
1803,324,117,16,11,332,122
1803,568,123,16,9,576,127
1803,271,154,25,20,283,164
1803,258,129,18,10,267,134
1803,297,117,17,14,305,124
1803,280,137,20,13,290,143
1803,281,111,15,11,288,116
1804,257,271,70,72,292,307
1804,323,119,16,10,331,124
1804,564,122,16,9,572,126
1804,255,130,20,9,265,134
1804,297,119,17,12,305,125
1805,323,119,17,11,331,124
1805,256,281,75,75,293,318
1805,561,121,16,9,569,125
1805,254,131,20,9,264,135
1805,296,120,17,11,304,125
1805,267,146,30,32,282,162
1805,280,111,16,12,288,117
1805,267,158,29,21,281,168
1806,323,119,17,11,331,124
1806,256,281,75,75,293,318
1806,561,121,16,9,569,125
1806,254,131,19,9,263,135
1806,296,120,17,11,304,125
1806,267,147,30,31,282,162
1806,280,111,16,12,288,117
1806,267,158,30,21,282,168
1807,323,119,17,11,331,124
1807,256,281,75,75,293,318
1807,561,121,16,9,569,125
1807,254,131,19,9,263,135
1807,296,120,17,11,304,125
1807,267,153,30,26,282,166
1807,280,111,16,12,288,117
1808,323,118,17,11,331,123
1808,256,281,75,75,293,318
1808,561,121,16,9,569,125
1808,254,131,19,9,263,135
1808,296,120,17,11,304,125
1808,267,154,30,24,282,166
1808,280,111,16,12,288,117
1809,323,119,17,12,331,125
1809,257,292,77,66,295,325
1809,560,121,16,10,568,126
1809,253,130,20,11,263,135
1809,276,140,22,14,287,147
1810,322,120,17,11,330,125
1810,556,120,16,9,564,124
1810,252,131,20,11,262,136
1810,266,161,30,23,281,172
1810,275,143,22,13,286,149
1811,266,165,29,22,280,176
1811,322,120,17,12,330,126
1811,555,120,15,9,562,124
1811,251,132,20,11,261,137
1811,275,144,22,14,286,151
1811,294,122,18,12,303,128
1812,267,165,28,22,281,176
1812,322,120,17,12,330,126
1812,555,120,15,9,562,124
1812,252,132,20,11,262,137
1812,275,144,22,14,286,151
1812,294,122,18,12,303,128
1813,266,165,29,22,280,176
1813,322,120,17,12,330,126
1813,555,120,15,9,562,124
1813,251,132,20,11,261,137
1813,275,144,22,14,286,151
1813,294,122,18,12,303,128
1814,266,165,29,22,280,176
1814,322,120,17,12,330,126
1814,555,120,15,9,562,124
1814,252,132,20,11,262,137
1814,275,144,22,14,286,151
1814,294,122,18,12,303,128
1815,322,120,18,13,331,126
1815,266,165,30,24,281,177
1815,274,144,23,15,285,151
1815,251,132,21,12,261,138
1815,552,120,16,9,560,124
1816,265,170,31,24,280,182
1816,321,120,19,14,330,127
1816,250,134,20,10,260,139
1816,275,146,21,15,285,153
1816,292,124,19,13,301,130
1816,550,119,15,9,557,123
1817,265,173,31,23,280,184
1817,321,121,19,13,330,127
1817,274,147,23,16,285,155
1817,292,124,19,13,301,130
1817,249,134,20,10,259,139
1817,548,119,15,9,555,123
1818,265,173,31,23,280,184
1818,321,121,19,13,330,127
1818,274,147,23,16,285,155
1818,292,124,19,13,301,130
1818,249,134,20,10,259,139
1818,548,119,15,9,555,123
1819,265,173,31,23,280,184
1819,321,121,19,13,330,127
1819,274,147,23,16,285,155
1819,292,124,19,13,301,130
1819,249,134,20,10,259,139
1819,548,119,15,9,555,123
1820,265,173,31,23,280,184
1820,321,121,19,13,330,127
1820,274,147,23,16,285,155
1820,292,124,19,13,301,130
1820,249,134,20,10,259,139
1820,548,119,15,9,555,123
1821,321,122,19,13,330,128
1821,273,148,23,16,284,156
1821,264,175,32,24,280,187
1821,291,123,19,15,300,130
1821,249,134,20,11,259,139
1822,264,178,33,26,280,191
1822,321,123,18,12,330,129
1822,272,150,24,16,284,158
1822,246,136,21,11,256,141
1822,290,120,20,19,300,129
1823,263,181,34,26,280,194
1823,320,124,19,13,329,130
1823,271,151,24,17,283,159
1823,245,136,22,11,256,141
1824,263,181,34,26,280,194
1824,320,124,19,13,329,130
1824,271,151,24,17,283,159
1824,245,136,22,11,256,141
1825,263,181,34,26,280,194
1825,320,123,19,13,329,129
1825,271,151,24,17,283,159
1825,245,136,22,11,256,141
1826,263,181,34,26,280,194
1826,320,123,19,13,329,129
1826,271,151,24,17,283,159
1826,245,136,22,11,256,141
1827,263,183,34,27,280,196
1827,320,124,19,13,329,130
1827,270,152,26,18,283,161
1827,542,118,15,8,549,122
1827,244,138,21,10,254,143
1827,290,127,19,12,299,133
1828,261,189,37,28,279,203
1828,269,155,26,18,282,164
1828,320,125,20,14,330,132
1828,539,117,14,9,546,121
1828,289,129,19,13,298,135
1828,243,139,21,11,253,144
1828,272,116,16,15,280,123
1829,261,191,37,29,279,205
1829,268,156,27,19,281,165
1829,320,126,20,14,330,133
1829,288,129,19,13,297,135
1829,242,139,22,12,253,145
1829,537,116,15,8,544,120
1830,261,191,37,29,279,205
1830,268,156,27,19,281,165
1830,320,126,20,14,330,133
1830,288,129,19,14,297,136
1830,242,139,22,12,253,145
1830,537,116,15,8,544,120
1831,261,191,37,29,279,205
1831,268,156,27,19,281,165
1831,320,126,20,14,330,133
1831,289,129,19,14,298,136
1831,242,139,22,12,253,145
1831,537,116,15,8,544,120
1832,268,156,27,19,281,165
1832,261,191,37,29,279,205
1832,320,126,20,14,330,133
1832,242,139,22,12,253,145
1832,289,129,19,14,298,136
1832,537,117,15,8,544,121
1833,269,157,26,18,282,166
1833,260,195,38,30,279,210
1833,320,127,20,14,330,134
1833,242,138,22,14,253,145
1833,289,129,19,14,298,136
1834,267,159,28,20,281,169
1834,260,200,40,32,280,216
1834,320,128,21,15,330,135
1834,241,140,21,14,251,147
1834,288,131,19,13,297,137
